date,rate,volume,cap,liquidity
2019-03-20 23:00:00,0.05355489586533684,51938361,1388521563,
2019-03-21 00:00:00,0.05379853945953313,52257758,1394838527,
2019-03-21 01:00:00,0.05391541242682496,51785172,1397868701,
2019-03-21 02:00:00,0.05345908310079173,51114738,1386037418,
2019-03-21 03:00:00,0.05350251447617073,51267868,1387163467,
2019-03-21 04:00:00,0.05343287618915791,50724696,1385357950,
2019-03-21 05:00:00,0.0535626689079787,50436406,1388723095,
2019-03-21 06:00:00,0.05325665177532358,50019178,1380788967,
2019-03-21 07:00:00,0.053460358495594794,50165387,1386070486,
2019-03-21 08:00:00,0.053781721212753784,50352376,1394402480,
2019-03-21 09:00:00,0.05456465162684763,55202125,1414701572,
2019-03-21 10:00:00,0.05482974765668098,57903586,1421574735,
2019-03-21 11:00:00,0.054698061127771876,58600180,1418160489,
2019-03-21 12:00:00,0.0546712401322437,56923342,1417465099,
2019-03-21 13:00:00,0.05455084342504665,53336461,1414343565,
2019-03-21 14:00:00,0.05266052030519406,60328087,1365333025,
2019-03-21 15:00:00,0.05128436729071617,62214752,1329653408,
2019-03-21 16:00:00,0.05138138706633584,67027107,1332168847,
2019-03-21 17:00:00,0.0514082715253658,67043758,1332865882,
2019-03-21 18:00:00,0.052162745377025296,68353167,1352427179,
2019-03-21 19:00:00,0.05243926797569524,68951990,1359596600,
2019-03-21 20:00:00,0.053435714394149215,71607188,1385431536,
2019-03-21 21:00:00,0.05306023556845238,72168000,1375696470,
2019-03-21 22:00:00,0.05313580899176737,73071395,1377655868,
2019-03-21 23:00:00,0.05336874352338358,73149529,1383695178,
2019-03-22 00:00:00,0.053020423039391536,72977446,1374664248,
2019-03-22 01:00:00,0.05281267699935014,73701703,1369278002,
2019-03-22 02:00:00,0.053012336691665156,73298157,1374454593,
2019-03-22 03:00:00,0.0533174625000953,73716347,1382365611,
2019-03-22 04:00:00,0.05319758491599607,74065630,1379257537,
2019-03-22 05:00:00,0.05307894675990911,74764139,1376181597,
2019-03-22 06:00:00,0.05313444978456894,74891408,1377620628,
2019-03-22 07:00:00,0.053748678228064166,76924497,1393545772,
2019-03-22 08:00:00,0.05624034109468864,96962035,1458147291,
2019-03-22 09:00:00,0.05676766814275501,113864664,1471819336,
2019-03-22 10:00:00,0.05571974097186534,115588716,1444649655,
2019-03-22 11:00:00,0.057139313250559716,121437361,1481455005,
2019-03-22 12:00:00,0.05705086954811478,123815725,1479161919,
2019-03-22 13:00:00,0.05798253385555822,137471604,1503317245,
2019-03-22 14:00:00,0.05833269980108713,133089503,1512396022,
2019-03-22 15:00:00,0.058001814310515196,130769547,1503817131,
2019-03-22 16:00:00,0.057481642176553736,129108060,1490330591,
2019-03-22 17:00:00,0.05772406246203623,130954370,1496615839,
2019-03-22 18:00:00,0.05773680251957911,131551941,1496946152,
2019-03-22 19:00:00,0.057950634945274034,133735332,1502490200,
2019-03-22 20:00:00,0.05835238198081968,133679543,1512906324,
2019-03-22 21:00:00,0.058247821102129844,133847601,1510195366,
2019-03-22 22:00:00,0.058067509744734104,133460651,1505520421,
2019-03-22 23:00:00,0.05839198064860614,134616300,1513933001,
2019-03-23 00:00:00,0.0582688226526664,134259773,1510739875,
2019-03-23 01:00:00,0.05702289507396206,132912438,1478436623,
2019-03-23 02:00:00,0.05775512309294911,136018561,1497421150,
2019-03-23 03:00:00,0.0587928267964618,143575414,1524325767,
2019-03-23 04:00:00,0.061285651140737425,166414316,1588957400,
2019-03-23 05:00:00,0.06138046220599912,176376913,1591415573,
2019-03-23 06:00:00,0.06050134556197863,178937153,1568622654,
2019-03-23 07:00:00,0.06062111565814403,180761151,1571727942,
2019-03-23 08:00:00,0.05995740669951762,166263328,1554519913,
2019-03-23 09:00:00,0.05975273724683767,150471549,1549213433,
2019-03-23 10:00:00,0.06009559849370602,145735900,1558102821,
